u,v,length,highway,geometry,edge_id
12084291169,12084291170,35.8934026412027,residential,"LINESTRING (76.9501757 8.5317766, 76.9501938 8.5314543)",31849
12084291170,12084291169,35.8934026412027,residential,"LINESTRING (76.9501938 8.5314543, 76.9501757 8.5317766)",31850
12084291171,6952961510,75.53878403536396,residential,"LINESTRING (76.9519909 8.5306685, 76.9519705 8.5306211, 76.9518632 8.5303638, 76.951772 8.530141, 76.9517278 8.530041)",31851
12084291171,6952961518,63.92809260586424,residential,"LINESTRING (76.9519909 8.5306685, 76.9520992 8.5309208, 76.9521998 8.5312047)",31852
12084291171,12084291173,69.1113123512781,residential,"LINESTRING (76.9519909 8.5306685, 76.9523329 8.5305649, 76.9522578 8.5303076)",31853
12084291173,12084291171,69.1113123512781,residential,"LINESTRING (76.9522578 8.5303076, 76.9523329 8.5305649, 76.9519909 8.5306685)",31854
12084291174,7467785062,62.97306676381384,residential,"LINESTRING (76.9513236 8.5299297, 76.9513271 8.5296736, 76.9512783 8.5296614, 76.9510191 8.5296154)",31855
12084291174,7467785071,20.016738405761764,residential,"LINESTRING (76.9513236 8.5299297, 76.9513462 8.5299412, 76.9513644 8.5300288, 76.9513796 8.5300925)",31856
12084291174,7467785064,122.60630782869738,residential,"LINESTRING (76.9513236 8.5299297, 76.9512959 8.5299155, 76.9512096 8.5299173, 76.9510146 8.5299269, 76.950745 8.5299577, 76.9505019 8.5299975, 76.950222 8.5300473)",31857
12084291177,7467846649,22.027808032355445,residential,"LINESTRING (76.9510219 8.5292522, 76.9508244 8.5292853)",31858
12084291177,12084291185,34.96869068404041,residential,"LINESTRING (76.9510219 8.5292522, 76.9511806 8.5292256, 76.9513335 8.5291902)",31859
12084291177,7467785062,40.56953604500218,residential,"LINESTRING (76.9510219 8.5292522, 76.9510369 8.5294843, 76.9510191 8.5296154)",31860
12084291180,6971049442,48.80249189302441,residential,"LINESTRING (76.950178 8.5294249, 76.9501579 8.529431, 76.9499532 8.5294715, 76.9498315 8.5295213, 76.9497532 8.5295464)",31861
12084291180,7467846649,72.81094983535121,residential,"LINESTRING (76.950178 8.5294249, 76.9502906 8.5293907, 76.9504695 8.5293553, 76.9506777 8.5293142, 76.9508244 8.5292853)",31862
12084291180,11217120329,70.5567579331736,residential,"LINESTRING (76.950178 8.5294249, 76.950131 8.5292015, 76.950074 8.5291025, 76.9500244 8.5290639, 76.9499162 8.5288603)",31863
12084291182,11217120329,33.05997593522834,residential,"LINESTRING (76.9501824 8.5287548, 76.9499699 8.5287964, 76.9499162 8.5288603)",31864
12084291184,7467846643,34.50820139698487,residential,"LINESTRING (76.9507335 8.5285585, 76.9507848 8.5288033, 76.9507505 8.5288532)",31865
12084291185,12084291177,34.96869068404041,residential,"LINESTRING (76.9513335 8.5291902, 76.9511806 8.5292256, 76.9510219 8.5292522)",31866
12084291185,7010537997,24.975393376102726,residential,"LINESTRING (76.9513335 8.5291902, 76.9514002 8.5291747, 76.9515588 8.5291736)",31867
12084291185,12084291187,19.2070843999255,residential,"LINESTRING (76.9513335 8.5291902, 76.9512935 8.5291427, 76.9512722 8.5290338)",31868
12084291187,12084291185,19.2070843999255,residential,"LINESTRING (76.9512722 8.5290338, 76.9512935 8.5291427, 76.9513335 8.5291902)",31869
12084291188,7467785048,57.664358675385685,residential,"LINESTRING (76.9503325 8.5277059, 76.9503913 8.527749, 76.9504101 8.527763, 76.9504649 8.5278289, 76.9506014 8.5278626, 76.9506735 8.5278439, 76.9507931 8.5278836)",31870
12084291188,10206425911,10.043694309641126,residential,"LINESTRING (76.9503325 8.5277059, 76.9502746 8.5276635, 76.9502561 8.5276689)",31871
12084291188,12084291196,75.65169071546313,residential,"LINESTRING (76.9503325 8.5277059, 76.9503909 8.5276344, 76.9504544 8.5275906, 76.9504995 8.527591, 76.9506845 8.5274726, 76.9507429 8.5274487, 76.9507959 8.5274368, 76.9508388 8.5274288, 76.9509097 8.5273725)",31872
12084291196,6986627896,92.25418881661315,residential,"LINESTRING (76.9509097 8.5273725, 76.9508962 8.5273571, 76.9508211 8.5272364, 76.9507112 8.5271582, 76.9506226 8.5270945, 76.9505569 8.5269645, 76.9505315 8.526869, 76.9504859 8.5267974, 76.9504195 8.5267265)",31873
12084291196,6986627909,60.7430942483861,residential,"LINESTRING (76.9509097 8.5273725, 76.9509499 8.5274181, 76.9510558 8.5274354, 76.9512007 8.5274168, 76.9512865 8.5274248, 76.9513535 8.5274553, 76.9514072 8.527511)",31874
12084291196,12084291188,75.65169071546313,residential,"LINESTRING (76.9509097 8.5273725, 76.9508388 8.5274288, 76.9507959 8.5274368, 76.9507429 8.5274487, 76.9506845 8.5274726, 76.9504995 8.527591, 76.9504544 8.5275906, 76.9503909 8.5276344, 76.9503325 8.5277059)",31875
12084291197,7463103299,151.30010673402137,residential,"LINESTRING (76.9495518 8.5273785, 76.9493714 8.5274946, 76.9492501 8.527504, 76.9492044 8.5274804, 76.9491299 8.5273215, 76.9490931 8.5273107, 76.9490601 8.5273003, 76.9487254 8.5274397, 76.948542 8.5275103, 76.9483734 8.5275646)",31876
12084291197,7467846655,62.09442161346878,residential,"LINESTRING (76.9495518 8.5273785, 76.9495627 8.5273715, 76.9496839 8.5273621, 76.949904 8.5272264, 76.9500373 8.5271209)",31877
12084291197,7467846656,46.93143172837064,residential,"LINESTRING (76.9495518 8.5273785, 76.9494918 8.5272654, 76.9494221 8.527162, 76.9493671 8.5270306, 76.9493578 8.5270043)",31878
12084291204,12084291206,43.96307336612313,residential,"LINESTRING (76.9492236 8.526664, 76.9493352 8.5266197, 76.9494103 8.5266224, 76.9494599 8.5266635, 76.949572 8.5267459)",31879
12084291204,12084291207,35.68149439058928,residential,"LINESTRING (76.9492236 8.526664, 76.9491933 8.5266761, 76.9489396 8.526751, 76.948914 8.5267596)",31880
12084291204,12084291205,20.326631714500905,residential,"LINESTRING (76.9492236 8.526664, 76.9492799 8.5268092, 76.9492869 8.5268356)",31881
12084291205,12084291206,32.89968318581952,residential,"LINESTRING (76.9492869 8.5268356, 76.949572 8.5267459)",31882
12084291205,12084291204,20.326631714500905,residential,"LINESTRING (76.9492869 8.5268356, 76.9492799 8.5268092, 76.9492236 8.526664)",31883
12084291205,7467846656,26.147880389612673,residential,"LINESTRING (76.9492869 8.5268356, 76.9493148 8.5269405, 76.9492987 8.5270068, 76.9493578 8.5270043)",31884
12084291206,12084291205,32.89968318581952,residential,"LINESTRING (76.949572 8.5267459, 76.9492869 8.5268356)",31885
12084291206,7467846659,26.62722860830017,residential,"LINESTRING (76.949572 8.5267459, 76.9495806 8.5267522, 76.9497469 8.5268548, 76.9497762 8.5268745)",31886
12084291206,12084291204,43.96307336612313,residential,"LINESTRING (76.949572 8.5267459, 76.9494599 8.5266635, 76.9494103 8.5266224, 76.9493352 8.5266197, 76.9492236 8.526664)",31887
12084291207,12084291204,35.68149439058928,residential,"LINESTRING (76.948914 8.5267596, 76.9489396 8.526751, 76.9491933 8.5266761, 76.9492236 8.526664)",31888
12084291207,7463094084,91.66130295253555,residential,"LINESTRING (76.948914 8.5267596, 76.9486585 8.5268453, 76.948383 8.5269486, 76.9481582 8.5270949)",31889
12084291207,12084291210,34.00185564101566,residential,"LINESTRING (76.948914 8.5267596, 76.9489352 8.5268516, 76.9489299 8.5269922, 76.9488937 8.5270532)",31890
12084291210,12084291207,34.00185564101566,residential,"LINESTRING (76.9488937 8.5270532, 76.9489299 8.5269922, 76.9489352 8.5268516, 76.948914 8.5267596)",31891
12084291214,7467846674,122.02500108149276,residential,"LINESTRING (76.9483199 8.5260548, 76.9483286 8.5260707, 76.9483873 8.5261913, 76.9484515 8.5262903, 76.9486168 8.5262709, 76.9487665 8.5262493, 76.9489381 8.526227, 76.9492135 8.5262806, 76.9492733 8.5263073)",31892
12084291214,9853204197,151.59414063493026,residential,"LINESTRING (76.9483199 8.5260548, 76.9482209 8.5258741, 76.9481643 8.5257564, 76.9480451 8.5255081, 76.9479643 8.5252965, 76.9479143 8.5251569, 76.947823 8.5250305, 76.9477454 8.524923, 76.9476779 8.5248613)",31893
12084291214,12084291215,54.56297371907967,residential,"LINESTRING (76.9483199 8.5260548, 76.9481265 8.5261354, 76.9479017 8.5261564, 76.9478439 8.5261741)",31894
12084291215,12084291214,54.562973719079665,residential,"LINESTRING (76.9478439 8.5261741, 76.9479017 8.5261564, 76.9481265 8.5261354, 76.9483199 8.5260548)",31895
12084291215,7454354549,29.198850353927988,residential,"LINESTRING (76.9478439 8.5261741, 76.9477071 8.5262159, 76.947624 8.5263047)",31896
12084291215,12084291217,55.30308402157958,residential,"LINESTRING (76.9478439 8.5261741, 76.9477743 8.5258957, 76.9477248 8.5256909)",31897
12084291217,12084291215,55.30308402157958,residential,"LINESTRING (76.9477248 8.5256909, 76.9477743 8.5258957, 76.9478439 8.5261741)",31898
12084291218,11217108442,13.430982869453445,residential,"LINESTRING (76.9457651 8.5234832, 76.9458766 8.5234339)",31899
12084291218,11217108441,38.70552608414516,residential,"LINESTRING (76.9457651 8.5234832, 76.9454911 8.5236042, 76.9454437 8.5236251)",31900
12084291218,12084291220,29.15650330548521,residential,"LINESTRING (76.9457651 8.5234832, 76.9457045 8.5233356, 76.9457894 8.5232761)",31901
12084291220,12084291218,29.15650330548521,residential,"LINESTRING (76.9457894 8.5232761, 76.9457045 8.5233356, 76.9457651 8.5234832)",31902
12084291221,7473335556,18.286019428382517,residential,"LINESTRING (76.9456717 8.5222465, 76.9456863 8.5222731, 76.9457292 8.5224004)",31903
12084291221,6986224027,94.00876955598882,residential,"LINESTRING (76.9456717 8.5222465, 76.9456166 8.5221457, 76.9455576 8.5220555, 76.9455935 8.521792, 76.9455881 8.5216899, 76.9455613 8.5215851, 76.9455627 8.5214379)",31904
12084291221,11217154408,79.79952408732404,residential,"LINESTRING (76.9456717 8.5222465, 76.9460399 8.5221801, 76.9462109 8.5221421, 76.9463091 8.5222867)",31905
12084291226,11228824043,57.753469578973124,residential,"LINESTRING (76.9467849 8.5211916, 76.9471081 8.5211983, 76.9471443 8.5212845, 76.9471653 8.5213888)",31906
12084291227,2392609577,38.20198708768929,residential,"LINESTRING (76.9472961 8.5222591, 76.9474099 8.5223756, 76.9474815 8.5225428)",31907
12084291227,2392609698,34.50683755176765,residential,"LINESTRING (76.9472961 8.5222591, 76.9472739 8.5222364, 76.9470468 8.5220713)",31908
12084291227,12084291231,119.1197048435832,residential,"LINESTRING (76.9472961 8.5222591, 76.9474326 8.5221333, 76.9477625 8.5218628, 76.9479181 8.5218787, 76.9481689 8.5220617)",31909
12084291231,12084291227,119.1197048435832,residential,"LINESTRING (76.9481689 8.5220617, 76.9479181 8.5218787, 76.9477625 8.5218628, 76.9474326 8.5221333, 76.9472961 8.5222591)",31910
12084291232,12084291233,38.019798182911,residential,"LINESTRING (76.9489435 8.521321, 76.9487687 8.521616)",31911
12084291232,12084291235,56.443079963202976,secondary,"LINESTRING (76.9489435 8.521321, 76.9490955 8.5214147, 76.9492029 8.5214894, 76.9493734 8.5215981)",31912
12084291232,7467464898,65.62233427350415,secondary,"LINESTRING (76.9489435 8.521321, 76.9488823 8.5212899, 76.9487762 8.5212387, 76.9486125 8.5211543, 76.9485173 8.5211068, 76.948411 8.5210547)",31913
12084291233,12084291232,38.019798182911,residential,"LINESTRING (76.9487687 8.521616, 76.9489435 8.521321)",31914
12084291234,12084291235,41.520562509627204,residential,"LINESTRING (76.949223 8.5219406, 76.9493734 8.5215981)",31915
12084291235,12084291234,41.520562509627204,residential,"LINESTRING (76.9493734 8.5215981, 76.949223 8.5219406)",31916
12084291235,12084291237,32.925944387057726,secondary,"LINESTRING (76.9493734 8.5215981, 76.9494551 8.5216596, 76.9496389 8.521729)",31917
12084291235,12084291232,56.44307996320297,secondary,"LINESTRING (76.9493734 8.5215981, 76.9492029 8.5214894, 76.9490955 8.5214147, 76.9489435 8.521321)",31918
12084291236,12084291237,31.820291698517053,residential,"LINESTRING (76.9495178 8.5219889, 76.9496389 8.521729)",31919
12084291237,12084291236,31.820291698517053,residential,"LINESTRING (76.9496389 8.521729, 76.9495178 8.5219889)",31920
12084291237,12084291239,43.41269166128378,secondary,"LINESTRING (76.9496389 8.521729, 76.9497784 8.5218506, 76.9499502 8.521968)",31921
12084291237,12084291235,32.925944387057726,secondary,"LINESTRING (76.9496389 8.521729, 76.9494551 8.5216596, 76.9493734 8.5215981)",31922
12084291238,12084291239,40.67000190331266,residential,"LINESTRING (76.9499281 8.5223331, 76.9499502 8.521968)",31923
12084291239,12084291238,40.67000190331266,residential,"LINESTRING (76.9499502 8.521968, 76.9499281 8.5223331)",31924
12084291239,12084291240,63.51186888770705,secondary,"LINESTRING (76.9499502 8.521968, 76.9500641 8.5220459, 76.950177 8.5221611, 76.9502644 8.5222795, 76.9503476 8.5223765)",31925
12084291239,12084291237,43.41269166128378,secondary,"LINESTRING (76.9499502 8.521968, 76.9497784 8.5218506, 76.9496389 8.521729)",31926
12084291240,13530160810,309.17099941370407,secondary,"LINESTRING (76.9503476 8.5223765, 76.9503638 8.5223954, 76.9505264 8.5225221, 76.9507848 8.522677, 76.950958 8.5227814, 76.9512049 8.5229128, 76.9513195 8.5229594, 76.9514298 8.52298, 76.951586 8.5229953, 76.9517417 8.5230186, 76.9519114 8.5230268, 76.9521896 8.523093, 76.9523139 8.523127, 76.9525536 8.5232294, 76.9527802 8.5233379, 76.9529128 8.5233973)",31927
12084291240,12084291239,63.511868887707045,secondary,"LINESTRING (76.9503476 8.5223765, 76.9502644 8.5222795, 76.950177 8.5221611, 76.9500641 8.5220459, 76.9499502 8.521968)",31928
12084291240,12084291243,37.43336305506434,residential,"LINESTRING (76.9503476 8.5223765, 76.9502019 8.5224768, 76.9501447 8.5225288, 76.9501587 8.5226119)",31929
12084291243,12084291240,37.43336305506434,residential,"LINESTRING (76.9501587 8.5226119, 76.9501447 8.5225288, 76.9502019 8.5224768, 76.9503476 8.5223765)",31930
12084291244,6970508744,63.91111083231418,residential,"LINESTRING (76.9491522 8.524189, 76.9491164 8.5242208, 76.9488509 8.524405, 76.9486768 8.5245189)",31931
12084291244,2392609644,143.2340325666411,residential,"LINESTRING (76.9491522 8.524189, 76.9492478 8.524104, 76.9493645 8.523986, 76.9495216 8.5238278, 76.9496702 8.523659, 76.9498263 8.5234206, 76.9499404 8.5231793)",31932
12084291244,12084291247,32.6877493365015,residential,"LINESTRING (76.9491522 8.524189, 76.9492832 8.5242639, 76.9493504 8.5242744, 76.9494283 8.5242744)",31933
12084291247,12084291244,32.6877493365015,residential,"LINESTRING (76.9494283 8.5242744, 76.9493504 8.5242744, 76.9492832 8.5242639, 76.9491522 8.524189)",31934
12084291248,12084291250,41.704294369557324,residential,"LINESTRING (76.9483835 8.5238129, 76.9483789 8.5236865, 76.9486283 8.5236556)",31935
12084291250,11217077216,10.814113373496504,residential,"LINESTRING (76.9486283 8.5236556, 76.9486413 8.523752)",31936
12084291250,11217077215,90.18540666261231,residential,"LINESTRING (76.9486283 8.5236556, 76.9485196 8.5228517)",31937
12084291250,12084291248,41.704294369557324,residential,"LINESTRING (76.9486283 8.5236556, 76.9483789 8.5236865, 76.9483835 8.5238129)",31938
12084291251,2393074753,52.97908051026088,residential,"LINESTRING (76.9503041 8.526087, 76.9506754 8.5263906)",31939
12084291252,2392609659,24.107808753598814,residential,"LINESTRING (76.9524322 8.5248069, 76.9524398 8.5247882, 76.9524747 8.5245946)",31940
12084291252,7467785015,39.43662159769004,residential,"LINESTRING (76.9524322 8.5248069, 76.9523271 8.5250641, 76.9522865 8.5251301)",31941
12084291252,12084291257,119.7891598594935,residential,"LINESTRING (76.9524322 8.5248069, 76.9525254 8.5248916, 76.9525722 8.524986, 76.952627 8.5252695, 76.9528466 8.5252876, 76.9528689 8.5256273)",31942
12084291257,12084291252,119.78915985949351,residential,"LINESTRING (76.9528689 8.5256273, 76.9528466 8.5252876, 76.952627 8.5252695, 76.9525722 8.524986, 76.9525254 8.5248916, 76.9524322 8.5248069)",31943
12084291258,12084291259,20.895781503692465,residential,"LINESTRING (76.9520581 8.5258647, 76.9522307 8.5257861)",31944
12084291258,2393074799,130.52420363275627,residential,"LINESTRING (76.9520581 8.5258647, 76.9521217 8.5260105, 76.9522621 8.5262376, 76.9524152 8.5264016, 76.9524981 8.5265215, 76.9527296 8.5268253)",31945
12084291258,7467785024,59.15605150880627,residential,"LINESTRING (76.9520581 8.5258647, 76.9520515 8.5258496, 76.9520069 8.5257266, 76.951959 8.5256098, 76.9517742 8.5254265)",31946
12084291259,12084291258,20.895781503692465,residential,"LINESTRING (76.9522307 8.5257861, 76.9520581 8.5258647)",31947
12084291260,12084291262,55.14227091918319,residential,"LINESTRING (76.9513549 8.5265273, 76.9514935 8.5263064, 76.9517302 8.5262769)",31948
12084291262,2393077491,117.11318318030297,residential,"LINESTRING (76.9517302 8.5262769, 76.9516971 8.5263512, 76.9517617 8.5265323, 76.9518386 8.5266672, 76.9519123 8.5267855, 76.9519876 8.5267856, 76.95202 8.5268177, 76.9522095 8.5271325)",31949
12084291262,2393077477,71.54680208264762,residential,"LINESTRING (76.9517302 8.5262769, 76.9517242 8.5261768, 76.9516873 8.5260369, 76.9516515 8.5258158, 76.9515793 8.5256564)",31950
12084291262,12084291260,55.14227091918319,residential,"LINESTRING (76.9517302 8.5262769, 76.9514935 8.5263064, 76.9513549 8.5265273)",31951
12084291263,12084291264,27.566083648081705,residential,"LINESTRING (76.9515243 8.527178, 76.9517416 8.5270544)",31952
12084291263,2393074793,128.56518532746415,residential,"LINESTRING (76.9515243 8.527178, 76.9514207 8.5271197, 76.951061 8.5268997, 76.9508681 8.5267722, 76.950679 8.5265893, 76.9505767 8.5265092)",31953
12084291263,2393156967,35.409386190507405,residential,"LINESTRING (76.9515243 8.527178, 76.9516942 8.5272736, 76.9517951 8.5273491)",31954
12084291264,12084291263,27.566083648081705,residential,"LINESTRING (76.9517416 8.5270544, 76.9515243 8.527178)",31955
12084291265,2393074789,38.65957259336258,residential,"LINESTRING (76.9528199 8.5263765, 76.9529547 8.5266976)",31956
12084291266,2393074789,44.43183532911655,residential,"LINESTRING (76.9533386 8.5265785, 76.9532582 8.5265881, 76.9529547 8.5266976)",31957
12084291266,12084291269,29.690549257150867,residential,"LINESTRING (76.9533386 8.5265785, 76.9535121 8.5265577, 76.953607 8.5265499)",31958
12084291266,12084291268,37.67700225960105,residential,"LINESTRING (76.9533386 8.5265785, 76.9533053 8.5263556, 76.9532664 8.5262488)",31959
12084291268,12084291266,37.67700225960105,residential,"LINESTRING (76.9532664 8.5262488, 76.9533053 8.5263556, 76.9533386 8.5265785)",31960
12084291269,12084291270,58.00001207393707,residential,"LINESTRING (76.953607 8.5265499, 76.9535564 8.5260307)",31961
12084291269,12084291266,29.690549257150867,residential,"LINESTRING (76.953607 8.5265499, 76.9535121 8.5265577, 76.9533386 8.5265785)",31962
